OYO ID,Review score,Customername,Date,review,Month,Week,AGM,City,display_category,False Positive,Date Addded,ota
ID_JKT135,8.4,Dimas L. C. A.,43822,"Menginap di apartemen oyo ini cukup menyenangkan, hanya saja petugas keamanan kurang ramah, untuk ukuran kamar lumayan sempit ya, tapi bagi yang fasilitasnya seperti apartemen lebih baik sewa di tempat lain karena tempat ini memang kamarnya sudah di modif seperti hotel biasa.",12,52,christianatmadja.in@oyorooms.com,South Tangerang,Flagship,,43832,TraveLoka
ID_JKT135,9.7,Billi N. W.,43817,"Nice room, good facilities, cheap laundry",12,51,christianatmadja.in@oyorooms.com,South Tangerang,Flagship,,43819,TraveLoka
ID_JKT135,9.7,ade a,43816,"Nyaman banget, tapi masih sepi ya, saran untuk diadakan mini market dan fasilitas lain, next time kita menginap lagi ya.",12,51,christianatmadja.in@oyorooms.com,South Tangerang,Flagship,,43829,TraveLoka
ID_JKT135,9.7,trisulawan a,43814,"Ramah-ramah, nyaman, dan terbaik!",12,51,christianatmadja.in@oyorooms.com,South Tangerang,Flagship,,43829,TraveLoka
ID_JKT135,9.7,gita sp,43814,"Kamar bersih, tempat strategis, dekat dengan tempat kuliner, dan perbelanjaan, pelayanan sangat baik, terutama oleh mas fadhil yang ramah dan sabar. Terima kasih oyo bail.",12,51,christianatmadja.in@oyorooms.com,South Tangerang,Flagship,,43829,TraveLoka
ID_JKT135,6,denny s.a,43812,"there is no smoking room provided by the hotel, seems that I was put alone in the 7th floor, I have no see any other person who stayed in the same floor, still a lot of under construction room there, my check in time is fast but less talking / information regarding with the facilities or else, wifi password is given only when you asked. there is no security standby on the car park. I do cancelled my other 1 day booked without any cancellation / refund.",12,50,christianatmadja.in@oyorooms.com,South Tangerang,Flagship,,43819,TraveLoka
ID_JKT135,9.4,mindo m.b,43811,picture review,12,50,christianatmadja.in@oyorooms.com,South Tangerang,Flagship,,43815,TraveLoka
ID_JKT135,9.1,nabilla,43810,"Lokasinya mudah dituju, banyak makanan di lokasi sekitar, kamar cukup bersih, dan cuma nyaman. Hanya saja ada lampu yang tidak dihidupkan di lorong. Mungkin bisa tolong dinyalahkan semua lampu di tiap lorong supaya tidak ada sudut yang gelap.",12,50,christianatmadja.in@oyorooms.com,South Tangerang,Flagship,,43819,TraveLoka
ID_JKT135,9.1,Bunga B.,43808,"Gedung dan kamar baru December 2019. Pertahankan dan tingkatkan lagi pelayanan seperti welcome boy di lobby, dan helper yang membantu bawa barang ke kamar. Juga pelayanan handuk gratis diarea bagi tamu yang menggunakan fasilitas swimming pool.",12,50,christianatmadja.in@oyorooms.com,South Tangerang,Flagship,,43819,TraveLoka
ID_JKT135,6,ricky f.a,43807,"The room leaked when it rained, the AC also leaked, moreover the room that I stayed in could not be locked from the outside very unsafe.",12,50,christianatmadja.in@oyorooms.com,South Tangerang,Flagship,,43815,TraveLoka
ID_JKT135,8.5,rendy s,43804,"Kamar bersih, TV juga okela, WiFi juga bagus walaupun belum ngebut banget, bebas asap rokok, Kamar mandi juga bersih dan berfungsi dengan baik pemanasnya hanya tidak ada keset, mohon diberikan untuk ke depannya, overall jika ditanya balik lagi. Aku sih yes.",12,49,christianatmadja.in@oyorooms.com,South Tangerang,Flagship,,43815,TraveLoka
ID_JKT135,9.1,nabila p,43802,"Lokasi strategis, pelayannya ramah semua, pertahankan kebersihan. minus tidak dapat handuk.",12,49,christianatmadja.in@oyorooms.com,South Tangerang,Flagship,,43810,TraveLoka
ID_JKT135,10,Dwinta,43811,Okkk,12,50,christianatmadja.in@oyorooms.com,South Tangerang,Flagship,,43811,Agoda
ID_JKT135,8.4,Oktaviana,43802,"Awal sempet ragu karna hotel ga bisa di telp , sampai car2 ke web .
 Tapi sampaj hotel ternyata no problem , tgl masuk krn memang sudah bayar di agoda .
 Tapi ke depannya lebih baik di tingkatkan untuk reception nya supaya komfirm bisa yakin dan tenang",12,49,christianatmadja.in@oyorooms.com,South Tangerang,Flagship,,43817,Agoda
ID_JKT135,7.6,OKTA,43800,"strategic place, conditioned less cold 'cleanliness improved' suggestions for breakfast Min perfomed fried rice / toast just let me not find keluar2.",12,49,christianatmadja.in@oyorooms.com,South Tangerang,Flagship,,43810,Agoda
ID_JKT135,10,RAHMAT,43801,"Kamar okey , pas masuk wangi dan bersih recommended untuk kalian yg ingin liburan bareng keluarga/pasangan ..
 
 Thanks you pak Fadhil dan crew staf yg bertugas ..
 
 Sukses trs oyo baileys 😊",12,49,christianatmadja.in@oyorooms.com,South Tangerang,Flagship,,43810,Agoda
ID_JKT135,10,RAHMAT,43801,"Kamar bersih, pelayanan staf nya okey, lokasi strategis, dan area nyaman buat liburan..",12,49,christianatmadja.in@oyorooms.com,South Tangerang,Flagship,,43817,Agoda
ID_JKT135,10,RAHMAT,43821,Good place and good service..,12,52,christianatmadja.in@oyorooms.com,South Tangerang,Flagship,,43823,Agoda
ID_JKT137,4.8,yulia ns,43811,Kurang puas disana fasilitas tidak lengkap tidak sesuai informasi dari customer service.,12,50,christianatmadja.in@oyorooms.com,West Jakarta,OYO Hotels,,43819,TraveLoka
ID_JKT137,6,ricky f.a,43807,"The room leaked when it rained, the AC also leaked, moreover the room that I stayed in could not be locked from the outside very unsafe.",12,50,christianatmadja.in@oyorooms.com,West Jakarta,OYO Hotels,,43819,TraveLoka
ID_JKT139,8.5,Erwin H.,43824,"Katanya syariah tapi mau sholat susah. Mau sholat di kamar tidak bisa karena sempit, tapi tidak liat juga musollah ada dimana, kamar sempit wajar dengan harganya yang murah, TV oke, wifi ngebut juga, kamar mandi bersih ada air panasnya.",12,52,christianatmadja.in@oyorooms.com,Tangerang,OYO Hotels,,43832,TraveLoka
ID_JKT139,7.8,emili l.,43824,B aja 😁 Namanya juga hotel transit.,12,52,christianatmadja.in@oyorooms.com,Tangerang,OYO Hotels,,43832,TraveLoka
ID_JKT139,6,Yohanes P. D. R.,43823,Hotel tidak jelas. Kumuh. Pelayanan jutek.,12,52,christianatmadja.in@oyorooms.com,Tangerang,OYO Hotels,,43832,TraveLoka
ID_JKT139,8.8,aditia d,43821,Sangat membantu bagi yang menunggu penerbangan berikutnya.,12,52,christianatmadja.in@oyorooms.com,Tangerang,OYO Hotels,,43829,TraveLoka
ID_JKT139,6,princess l.m,43816,Tidak sesuai dengan apa yang saya inginkan tidak dapat direkomendasikan.,12,51,christianatmadja.in@oyorooms.com,Tangerang,OYO Hotels,,43829,TraveLoka
ID_JKT139,8.5,asro m.s,43814,"Dekat bandara, pihak penginapan juga baik walaupun ada sedikit masalah waktu keluarga mau check in karena gak ada petugas di penginapan, but so far worth it :)",12,51,christianatmadja.in@oyorooms.com,Tangerang,OYO Hotels,,43829,TraveLoka
ID_JKT139,4.8,yulia n.s,43811,Kurang puas disana fasilitas tidak lengkap tidak sesuai informasi dari customer service.,12,50,christianatmadja.in@oyorooms.com,Tangerang,OYO Hotels,,43829,TraveLoka
ID_JKT139,6,yuyun,43804,"Prefer yang di sampingnya aja :) bangunan terlalu sempit bahkan pintu gak bisa ditutup karena di paksa pas-pasan AC. Flush toilet rusak dan bed sheet kotor gak sempat ambil foto karena pesan untuk tidur dan mandi doang. Agak keganggu ama banyaknya tangga dan gak tau itu kenapa direkomen kayak gitu bangunannya >,< padahal ketimbang buat sebanyak itu tangga, better buat untuk lift aja. Dapat di tingkat 4 (and seems masih ada 2 lantai lagi ke atas) dan itu gak ada lift #BYE, gak suka karena akses ke kamarnya sempit banget dan serba maksa untuk fit banyak room tapi gak ada estetika-estetikanya.",12,49,christianatmadja.in@oyorooms.com,Tangerang,OYO Hotels,,43815,TraveLoka
ID_JKT141,7.2,Hardi S.,43826,"Aqua botol, cuma satu termos pemanas air tidak ada.",12,52,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,9.4,Lusia F.,43824,Tempat menginap yang nyaman. Kamar bersih. Overall oke.,12,52,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,6.2,Yogi M. R.,43823,"Kamarnya sempit. pintu tidak bisa dibuka, antena TV tidak jelas kadang ada kadang engga, tidak ada smoking area.",12,52,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,Muhammad R.,43823,Memuaskan untuk backpacker seperti saya.,12,52,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,9.7,Aditya D.,43823,"Sangat memuaskan, tempat nyaman.",12,52,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,6.1,Robbi H.,43823,"Wifinya tidak bisa di pakai untuk internet, sudah dilaporkan ke resepsionis.",12,52,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,6,Adi s.,43821,"Duh bisa dibilang kecewa. pertama, signal TV tidak ada yang beres, sampai antena saya taruh bawah biar rada bagusan siarannya kedua, Percuma ada balkon kalau tidak bisa diakses. Dan kalau memang tidak bisa di akses, tolong review hotelnya jangan ada balkonnya sekalian. Terakhir, kasur kurang bersih. masa ada bangsatnya di kasur.",12,52,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,8.5,Dewi S.,43821,Harga sangat bersahabat di kantong dengan fasilitas kamar yang baik menyenangkan.,12,52,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,Dominicus D. K. A.,43821,"Pelayanan sangat ramah, kamar bersih. Pokoknya nyaman banget menginap disini.",12,52,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,9.1,Agustina K.,43821,"Kamarnya nyaman, cozy, dekat ke akses pintu tol bekasi timur.",12,52,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,Ratna K.,43820,Untuk harga segitu oke. Lebih dari expektasi. Petugas juga fast respon ketika ada kendala. Recommended deh.,12,51,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,Asyera C.,43820,"Good game, sangat puas, bagus dan enak.",12,51,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,Woori,43820,"Kamarnya nyaman dan bersih, pelayanannya ramah sekali, top deh.",12,51,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,9.7,Shelly E.,43819,"Kamar bersih, fasilitas baik, pelayanan baik, kamar nyaman.",12,51,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,djohan K. w.,43819,"Pelayanan baik sekali, kamar bersih dan nyaman.",12,51,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,Kartika R.,43819,kamar nyaman dan bersih staff ramah,12,51,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,Yongky P.,43818,"Tempat bersih, service memuaskan, rekomendasikan untuk yang mau menginap di sini.",12,51,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,Fegi Y. T. S.,43818,"Sangat memuaskan, yang paling penting bersih😁",12,51,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,Laurentia H.,43818,Kamar oke. Fasilitas oke. Lokasi oke banget. Parkirnya luas. Harga juga oke banget. Recommended.,12,51,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,9.7,Nurbaeti,43818,Mantap next balok lagi. Bersih dan nyaman.,12,51,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,9.4,FERDY M.,43818,Menyenangkan. Akan kesini lagi ke depannya,12,51,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,6.3,Basuki r.,43818,"Hotel dilokasi yang sangat strategis diapit BTS dan Ace Hardware sayang staf dirasa kurang profesional. Waktu check-in yang harusnya jam 2 molor sampai jam setengah 4, Itupun kita sebagai tamu yang harus mengingatkan berulangkali dan komunikasi antar staf menunjukkan merka yang tidak profesional dan terkesan seenaknya. Well, kamar sih standar apartemen. banyak ruang kosong, kasur cukupan. Kamar mandi. airnya tidak kencang, WiFi tidak disertai password jadi kali nggak nanya tidak akan dikasih dan tidak ada telpon di kamar sehingga tidak bisa kontak ke FO jika ada hal yang ingin disampaikan. Tidak ada alat pembuat kopi. Well hanya lokasi yang membuat hotel ini mempunyai nilai plus. Silakan dijadikan bahan pertimbangan jika anda ingin menginap disini.",12,51,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,6,Aldi S.,43817,Kamar mandinya mampet no recommended.,12,51,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,Meta M. L.,43816,"Bersih, rapi, pelayanan baik dan strategis lokasinya.",12,51,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,9.1,Agus S.,43816,"Very satisfy to spend overnight at this hotel. This hotel has good service and cozy room,, The facility itself is as good as 3 stars hotel. Maybe for the improvement, the management hotel can provide water heater to make a cup of tea/coffee thank you for the service",12,51,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,Nuniek A.,43815,"Kamar bersih dan nyaman, tidak berisik bagus untuk istirahat setelah perjalanan jauh. Resepsionis juga ramah.",12,51,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,8.8,Ibnu R.,43815,The room is very comfort and clean,12,51,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,Wida F. F.,43813,"Bagus, letak strategis, nyaman dan bersih.",12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,Bodhi P. D.,43812,Saya sangat menikmati pelayanannya. Thanks.,12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,9.7,bayu s.,43812,"Hotelnya bagus dan bersih, serta stafnya ramah-ramah. Saya sudah kesekian kalinya selalu menginap disini untuk urusan pekerjaan. Saran saja kalau ada ditambah alat pemanas air untuk membuat kopi atau teh.",12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,8.5,marcella r.,43811,"Tempatnya enak, nyaman, lokasinya juga cukup strategis. Dan murah.",12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,Arif D.,43808,"Kamar bersih, nyaman, pelayannya juga ramah banget.",12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,ARIF K.,43808,"Menginap di sini sangat nyaman dan puas, dekat dengan segala akses. Staff nyaman dan ramah.",12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,Yusrina Q.,43808,Puas dengan pelayanannya dan kamarnya bersih.,12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,9.4,Asikin r. b.,43808,"Air di kamar mandi sangat kecil, ada pipa di atas celling mengganggu pandangan, selebihnya oke.",12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,Abdul R. M.,43808,"Receptionist ramah, nyaman dan bersih.",12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,Boeby A.,43808,Good service. Keep like this Dekat mall,12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,9.4,Nadya N.,43807,Bagus and nyaman suka banget.,12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,6.3,Muhamad Y.,43807,My room is noisy with machine around my room,12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,8.5,Harris P.,43806,"Semakin lama. Semakin baik pelayanannya. Baik dari segi pelayanan reservasi. Ruangan yang diberikan, kebersihan, selalu memberikan sesuai permintaan konsumen. Thank you!",12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,6.5,Markus W. N.,43806,"The room was very clean and pretti big but, could not watch TV because the picture was so bad. No chance for breakfast, not even coffee. I knew about the breakfast in advance but they should at least have a chance to make your own coffee ( make hot water in the room and buy your own coffee). But for the price. Yes it was good. It is new and they told me they are going to include more facilities.",12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,9.7,Lianawati,43805,"Tempatnya bersih, bagus, dengan harga yang murah. Menurutku WoW banget, ini udah yang ke 2x nya aku dan keluarga menginap disini. Pelayanan ramah, dan yang penting nyaman gitu. Kemana-mana deket, hehe. Sukses terus mont blanc.",12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,Rizal R.,43805,Pelayanannya sangat bagus dan lengkap.,12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,9.7,Citra S.,43805,Kamar seperti di foto check-in mudah petugas ramah dan bersih.,12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,8.8,Intan R. A. N.,43804,Saya suka hotel harga terjangkau dengan fasilitas dan pelayanan yang baik.,12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,Ega W. N.,43804,"Kamar oke dan staffnya juga oke, dekat dengan semua akses.",12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,muhammad a. s.,43804,"Kamar bersih, pelayanan baik, dan ramah-ramah.",12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,Jaenal A.,43804,Pelayanan ramah dan cepat. Tempat nyaman bersih.,12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,9.7,Mutiara N. H.,43803,Kamarnya bersih wangi. Pelayanannya memukau. Peralatannya lengkap dijamin nyaman deh menginap disini.,12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,Kevin Y. M.,43803,Saya menikmati pelayanan kamar dan servis yang diberikan.,12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,9.7,Yolla M. P.,43802,"Nyaman, bersih, cukup luas kamarnya tidak sempit, semoga tetap terjaga kualitasnya kebersihannya.",12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,8.5,FIRMANSYAH R. W,43800,"Nice, cukup puas dengan keramahan resepsionis",12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43808,TraveLoka
ID_JKT141,9.7,Yayan O.,43800,"Good, kamar bersih dan nyaman, pelayan ramah banget.",12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43808,TraveLoka
ID_JKT141,7.5,Christio R. P.,43800,"Kamar sempit, bersih, kurang dikelengkapan kamar seperti telpon dan sabun",12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43808,TraveLoka
ID_JKT141,10,panji,43814,Luar biasaa banget weenakk,12,51,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43817,Agoda
ID_JKT141,8.8,Rizki,43827,"Overall bagus awesome , recommended .",12,52,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43829,Agoda
ID_JKT141,10,Apip S.,43809,Top top banget direkomendasikan dan murah bersih lagi tempatnya dan free parkir resepsionisnya selalu ramah banget sampai mengenal saya mantap.,12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,Apip S.,43805,Kamarnya bersih dan nyaman banget sudah jadi tamu reviter top banget deh.,12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,ARNIAH,43824,Kamar bersih. sudah 3 hari disini nyaman dan staf sangat ramah dan membantu. Next balik lagi.,12,52,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,ARNIAH,43824,"Untuk family cocok, dekat dengan transnoworld, recommended banget, staf ramah semua.",12,52,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,Bima,43802,Thank you Mr. Frans. Nice staff,12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43808,Agoda
ID_JKT141,10,Bima,43826,"Nice hotel for taking rest. Clean and comfort
 Nice staff mas Azis thank you",12,52,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43829,Agoda
ID_JKT141,10,Hilda M.,43807,"pelayanan baik, kebersihan baik, fasilitas baik.",12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,10,Hilda M.,43807,kamarnya bersiha dan nyaman banget,12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT141,9.6,anonymous,43811,Recomended really does make a couple,12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43829,Agoda
ID_JKT142,6.2,Ni Putu P. A. K.,43824,"Saya booking tempat ini karena butuh tempat hanya untuk tidur saat transit. Lokasinya strategis pas seberang pintu tol, tarifnya murah, resepsionis sangat ramah. Ada minimarket juga di dekat lobby. Sayangnya, begitu masuk kamar semua penilaian baik berubah. Kasur dan fasilitas kamar memang oke. Minum cuma dapet sebotol padahal kapasitas kamar untuk dua orang. Minor sih. Tapi soal kebersihannya, menurut saya gawat. Seprai ada bercak bekas darah. Handuk ada bercak kotoran entah apa. Laci meja kamar ada noda bekas teh/kopi yang udah kering. Toilet sink ada rambut entah milik siapa. Dan yang paling horor, dudukan toilet banyak tetesan urine entah milik siapa. Check out nggak sempat komplen, sudah buru-buru mau pergi soalnya. Ya dalam hati cuma bisa bilang ‘ada harga, ada rupa’. Hehe.",12,52,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43832,TraveLoka
ID_JKT142,10,lely f,43823,picture review,12,52,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43832,TraveLoka
ID_JKT142,9,Hema A.,43823,"Menyenangkan, sebanding antara harga dan fasilitas. Ada indomaret dibawah appartel mendukung kebutuhan saya.",12,52,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43832,TraveLoka
ID_JKT142,6.7,asikin r.b,43821,"Curtain banyak spot kopi, lebih detail untuk pergantian linennya selebihnya nyaman.",12,52,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43829,TraveLoka
ID_JKT142,8.5,praja h,43819,picture review,12,51,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43832,TraveLoka
ID_JKT142,8.4,eka p.,43816,"AC-nya tidak dingin, foyer lampnya tidak nyala, tapi tetep enak buat ditinggali.",12,51,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43829,TraveLoka
ID_JKT142,10,Elza U. S.,43815,Menyenangkan dan mengasyikkan.,12,51,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43829,TraveLoka
ID_JKT142,8.5,Jaenal A.,43812,"Tempat yang nyaman, bersih, pelayanan juga cepat.",12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43829,TraveLoka
ID_JKT142,8.5,angga d.h,43810,"good, comfortable, save, enjoy",12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43815,TraveLoka
ID_JKT142,10,delita s,43810,"Asik, menyenangkan dan menenangkan.",12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43819,TraveLoka
ID_JKT142,8.5,imron f,43808,"Pelayanan ramah dan baik, worth it.",12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43819,TraveLoka
ID_JKT142,9.7,fitria a,43806,"Tempatnya nyaman banget, untuk keluarga juga nyaman, dengan harga yang super duper terjangkau. Fasilitas oke, bakal ketagihan menginap disini.",12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43815,TraveLoka
ID_JKT142,6,muhammad f.r.u,43805,"Kamar rasanya, kaya diem depan api unggun, sudah 3 kali di kasi oven saya, bukan kamar.",12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43815,TraveLoka
ID_JKT142,5.6,jihan s,43804,Ac panas sampe keringetan. Gada tisu. Kamar mandi jorok. Body lotion isinya sabun. Lol banget.,12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43815,TraveLoka
ID_JKT142,9.7,shelly e,43804,"Kamar bersih wangi, perlekapan kamarnya lengkap, akses kemana-mana mudah, pegawai ramah, harga terjangkau yang ingin meluangkan waktu untuk santai.",12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43815,TraveLoka
ID_JKT142,6,harris f,43803,Saat check-in memakan waktu yang sangat lama. Kebijakan dari pihak hotel menyulitkan pengunjung.,12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43804,TraveLoka
ID_JKT142,10,Supri,43809,It's quite ok lah ...,12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43809,Agoda
ID_JKT142,8.4,Monika,43806,"The family suite is big enough for 3 to 4 people. The staffs are very friendly & helpful. There's also an outdoor pool on the 2nd floor. The access card make it more comfortable & safe. The location is very strategic, near the entrance/exit of East Bekasi toll gate. But I deduct 1 point from the location because of it's quite noisy even in the 10th floor, vehicles' sounds from the highway are clearly heard from up above.
 Despite of it everything works well, the water heater quite responsive, the fridge is working well, both air conditioner work well also.
 Overall it was a very pleasant stay & worth beyond the price",12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43808,Agoda
ID_JKT142,9.2,Riko,43803,Channel tv gk jlas tidak ada yang bisa di tonton sperti hnya menyewa kmar tanpa fasilitas saja,12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43817,Agoda
ID_JKT142,6.8,Aina,43800,masa saya nginep 4 malam tdak ada yg bersihin kamar sam sekali,12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43817,Agoda
ID_JKT142,10,Alfian,43809,"Very comfortable and clean for her property, all okay maybe just his ac alone who are less cold",12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43823,Agoda
ID_JKT142,9.2,Jundi,43808,"For the first time dapet rooms
 - Yellow blanket and pillow
 - not a trash
 - we do not have hot water for showers / hot shower
 ..
 but gapapa
 Next time please pay attention to it ..
 Overall good lahh",12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43823,Agoda
ID_JKT142,6.8,Muhammad,43807,Apartelle options are cheap and very comfortable. Full facilities and the location of the toll booth bekais eastern front,12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43823,Agoda
ID_JKT142,8.8,bimo,43805,Steady once sob,12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43829,Agoda
ID_JKT142,8.4,bimo,43830,Very good,12,53,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43832,Agoda
ID_JKT142,8.4,bimo,43830,steady steady,12,53,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43832,Agoda
ID_JKT144,6.4,Ekarani N.,43825,Tempat menginap biasa saja hanya saja disayangkan untuk no telepon yang tertera tidak bisa dihubungi dan pelayanan saat check-in kurang aktif.,12,52,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
